6263,Chang-Hoon,7,1990.16,1990.16,0,0,0
3676,Demirovic,7,2047.9,2061.42,0,0,0
1869,Flekken,7,2051.568,310.539,2,0.502475,0
1839,Grifo,7,2072.583,2069.135,2,0.3242244,0.8460951
4494,Gulde,7,2013.82,2015.09,0,0,0
8120,Gunter,7,2033.837,2023.306,2,0.1659191,0.3937731
1962,Haberer,7,1959.96,1959.96,0,0,0
934,Hofler,7,2076.514,2072.453,2,0.1928937,0.6606388
7105,Holer,7,2016.51,2014.57,0,0,0
7514,K.Schlotterbeck,7,1984.761,1994.05,1,0.6898799,0.2639567
3984,Keitel,7,1970.05,1970.05,0,0,0
2684,Kubler,7,2019.101,2005.094,1,0.942376,0.2789059
6615,Lienhart,7,2067.06,2054.593,2,0.4990087,0.2780663
6626,M.Eggestein,7,1995.954,1996.904,2,0.7580522,0.5216599
1744,N.Schlotterbeck,7,2077.786,2064.382,2,0.6573688,0.2736166
4753,Petersen,7,1992.982,2027.888,1,0.5049509,0.9343493
8141,Sallai,7,1998.619,1992.445,2,0.6865306,0.7624013
8826,Santamaria,7,2002.24,2002.24,0,0,0
7839,Schade,7,2009.61,2006.64,0,0,0
292,Schmid,7,2013.151,2009.391,1,0.06130852,0.2838023
8695,Sildillia,7,2001.39,2001.39,0,0,0
218,Siquet,7,2034.51,2034.51,0,0,0
9818,Til,7,1987.03,1987.03,0,0,0
7666,Uphoff,7,1966.26,1609.91,0,0,0
9871,Woo-Yeong,7,1977.406,1983.475,2,0.6784285,0.7715916
6058,Ahamada,8,1973.43,1973.43,0,0,0
9599,Aidonis,8,1998.59,1998.59,0,0,0
3739,Anton,8,2016.182,2008.573,2,0.3339849,0.2713776
5125,Badstuber,8,1998.59,1998.59,0,0,0
7721,Bredlow,8,1994.54,1609.51,0,0,0
2397,Churlinov,8,1998.59,1998.59,0,0,0
2950,Coulibaly,8,1982.02,1966.89,0,0,0
6335,Didavi,8,1986.3,1986.98,0,0,0
6166,Egloff,8,1998.59,1998.59,0,0,0
8375,Endo,8,2011.622,2004.303,2,0.7883222,0.5953041
6812,Forster,8,2014.95,2021.78,0,0,0
5827,Fuehrich,8,1907.308,1934.223,2,0.101063,0.7661378
7998,Gonzalez,8,1980.26,1980.26,0,0,0
8489,Grahl,8,1998.59,1998.59,0,0,0
2578,Ito,8,2013.481,2004.944,1,0.06422681,0.2643039
4053,Kalajdzic,8,2039.54,2039.89,0,0,0
2807,Kaminski,8,2000.64,2000.64,0,0,0
4179,Karazor,8,2038.283,2022.658,2,0.5008186,0.5930792
3217,Klimovicz,8,2001.57,2002.44,0,0,0
220,Mack,8,1998.59,1998.59,0,0,0
6138,Mangala,8,2024.655,2021.236,2,0.2157839,0.5919371
3898,Marmoush,8,1943.166,1948.179,1,0.9605352,0.6122276
3558,Massimo,8,1966.83,1966.83,0,0,0
6720,Mavropanos,8,2040.029,2034.897,2,0.6676521,0.2702553
4939,Mola,8,1998.59,1998.59,0,0,0
5618,Muller,8,2013.351,390.988,2,0.5049313,0
2632,Nartey,8,2009.59,2009.59,0,0,0
84,Sosa,8,2043.838,2044.429,1,0.05639788,0.2917213
9383,Stenzel,8,2008.019,1996.939,2,0.9346945,0.2747445
2989,Thommy,8,1999.66,2007.66,0,0,0
9412,Tibidi,8,1998.31,1993.73,0,0,0
616,Tomas,8,2008.979,2009.269,2,0.4983425,0.9086545
9905,Wamangituka,8,2015.983,2003.152,1,0.8224694,0.9245769
4471,Benes,9,1974.74,1974.74,0,0,0
3628,Bensebaini,9,1995.058,2035.879,2,0.0266251,0.5518441
5375,Beyer,9,2005.327,2004.569,1,0.1352031,0.2676826
7961,Doucoure,9,1980.97,1980.97,0,0,0
1219,Elvedi,9,2010.414,2031.661,2,0.3166805,0.2646973
6384,Embolo,9,2031.14,2037.39,1,0.498364,0.8968122
3767,Friedrich,9,2052.12,2048.04,1,0.4885426,0.2793922
6673,Ginter,9,2023.587,2036.943,2,0.8690395,0.2691866
666,Herrmann,9,2005.83,1998.76,0,0,0
3980,Hofman,9,2064.725,2036.809,2,0.7366771,0.7622033
6423,Jantschke,9,2022,1997.69,0,0,0
9019,Kone,9,2005.03,2005.03,1,0.6636914,0.5395906
1057,Kramer,9,2006.001,2011.763,1,0.6700171,0.5662235
6979,Kurt,9,1980.97,1980.97,0,0,0
7156,Lainer,9,2028.065,2042.241,2,0.947948,0.5562344
5568,Lang,9,1980.97,1980.97,0,0,0
2302,Lazaro,9,2029.72,2029.72,0,0,0
8975,Netz,9,2009.07,1998.42,0,0,0
9525,Neuhaus,9,2073.521,2071.153,2,0.3117973,0.552907
2595,Plea,9,2068.754,2054.599,2,0.2665829,0.7655109
9603,Scally,9,2013.18,2005.9,0,0,0
3572,Sippel,9,2005.03,2005.03,0,0,0
9505,Sommer,9,2007.65,284.567,2,0.4967262,0
9041,Stindl,9,1997.93,2003.02,0,0,0
9947,Thuram,9,2044.057,2023.905,1,0.5033004,0.9343493
1952,Traore,9,1980.97,1980.97,0,0,0
87,Villalba,9,1980.97,1980.97,0,0,0
6589,Wendt,9,1976.92,1976.92,0,0,0
4508,Akpoguma,10,1995.55,1989.07,0,0,0
4752,Baumann,10,2068.667,289.216,2,0.5008243,0
8362,Baumgartner,10,2080.113,2118.987,2,0.6987454,0.5983486
1150,Bebou,10,2025.272,2073.48,2,0.2716646,0.7554953
7499,Beier,10,1975.08,1975.08,0,0,0
3090,Bikakcic,10,1996.44,1996.44,0,0,0
2164,Bruun_Larsen,10,1989.05,1999.81,0,0,0
7667,Che,10,2012.57,2012.57,0,0,0
7496,Dabbur,10,2007.76,2038.897,1,0.7209812,0.887992
3512,Geiger,10,1999.137,1999.763,1,0.334933,0.604383
9080,Grillitsch,10,2069.7,2052.95,1,0.499999,0.2901292
5663,Hubner,10,2004.484,1980.006,2,0.509284,0.2802714
8742,Kaderabek,10,2021.16,2041.22,1,0.962184,0.5998935
3681,Kramaric,10,2024.021,2084.612,2,0.255887,0.7094202
3318,Nordtveit,10,2002.3,2002.3,0,0,0
6756,Nuhu,10,2019.94,2019.94,0,0,0
4696,Pentke,10,1976.27,1782.56,0,0,0
6517,Posch,10,2037.369,2032.156,2,0.4939604,0.2835988
9589,Raum,10,1956.496,1963.901,2,0.5029564,0.6006528
6572,Richards,10,2041.7,2058.4,0,0,0
4859,Rudy,10,1990.95,1990.95,0,0,0
5298,Rutter,10,1969.287,1981.829,2,0.5182114,0.8460753
9231,Samassekou,10,2062.731,2058.311,1,0.501636,0.6013327
5393,Sessegnon,10,1983.52,1997.48,0,0,0
6463,Skov,10,2018.98,2024.23,0,0,0
